ticker,sbi_link,name,abstract,market,expense_ratio,factsheet_link,issuer,nisa_invest_flag
VIOG,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VIOG,バンガード S&Pスモールキャップ600グロースETF,米国株式市場の、多種多様な産業を代表する小型株式600銘柄のうち、グロース株をカバーする、S&Pスモールキャップ600グロース指数に連動したパフォーマンスを目指します。,NYSE Arca,0.15%,https://advisors.vanguard.com/iippdf/pdfs/FS3347R.pdf,バンガード グループ,〇
VIOO,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VIOO,バンガード S&Pスモールキャップ600 ETF,米国株式市場の、多種多様な産業を代表する小型株式600銘柄で構成される、S&Pスモールキャップ600指数に連動したパフォーマンスを目指します。,NYSE Arca,0.10%,https://advisors.vanguard.com/iippdf/pdfs/FS3345R.pdf,バンガード グループ,〇
VIOV,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VIOV,バンガード S&Pスモールキャップ600バリューETF,米国株式市場の、多種多様な産業を代表する小型株式600銘柄のうち、バリュー株をカバーする、S&Pスモールキャップ600バリュー指数に連動したパフォーマンスを目指します。,NYSE Arca,0.15%,https://institutional.vanguard.com/iippdf/pdfs/FS3346R.pdf,バンガード グループ,〇
VIS,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VIS,バンガード 米国資本財・サービス・セクターETF,"米国の資本財・サービス・セクターの大型株、中型株、小型株を網羅する、MSCI
USインベスタブル・マーケット・資本財・サービス25/50インデックスに連動したパフォーマンスを目指します。",NYSE Arca,0.10%,https://advisors.vanguard.com/iippdf/pdfs/FS953R.pdf,バンガード グループ,〇
VMBS,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VMBS,バンガード 米国モーゲージ担保証券ETF,ジニーメイ(GNMA)、ファニーメイ(FNMA)、フレディマック(FHLMC)の発行する米国モーゲージ担保パススルー・エージェンシー債をカバーする、バークレイズ米国MBS浮動調整インデックスに連動したパフォーマンスを目指します。,NASDAQ,0.04%,https://institutional.vanguard.com/iippdf/pdfs/FS3148R.pdf,バンガード グループ,
VO,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VO,バンガード 米国ミッドキャップETF,米国株式市場の中型株式を網羅する、CRSP USミッドキャップ・インデックスに連動したパフォーマンスを目指します。,NYSE Arca,0.04%,https://institutional.vanguard.com/iippdf/pdfs/FS939R.pdf,バンガード グループ,〇
VOE,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VOE,バンガード 米国ミッドキャップ・バリューETF,米国株式市場の中型バリュー株式を網羅する、CRSP USミッドキャップ・バリュー・インデックスに連動したパフォーマンスを目指します。,NYSE Arca,0.07%,https://advisors.vanguard.com/iippdf/pdfs/FS935R.pdf,バンガード グループ,〇
VONE,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VONE,バンガード ラッセル1000 ETF,米国株式ユニバースの大型株セグメントをカバーする、ラッセル1000インデックスに連動したパフォーマンスを目指します。,NASDAQ,0.08%,https://advisors.vanguard.com/iippdf/pdfs/FS3348R.pdf,バンガード グループ,〇
VONG,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VONG,バンガード ラッセル1000グロース株ETF,米国株式ユニバースの大型グロース株セグメントをカバーする、ラッセル1000グロース株インデックスに連動したパフォーマンスを目指します。,NASDAQ,0.08%,https://advisors.vanguard.com/iippdf/pdfs/FS3350R.pdf,バンガード グループ,〇
VONV,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VONV,バンガード ラッセル1000バリュー株ETF,米国株式ユニバースの大型バリュー株セグメントをカバーする、ラッセル1000バリュー株インデックスに連動したパフォーマンスを目指します。,NASDAQ,0.07%,https://advisors.vanguard.com/iippdf/pdfs/FS3349R.pdf,バンガード グループ,〇
VOO,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VOO,バンガード S&P 500 ETF,米国の主要業種を代表する大企業の500銘柄で構成されるS&P500インデックスに連動した動きを目指します 。,NYSE Arca,0.03%,https://advisors.vanguard.com/iippdf/pdfs/FS968R.pdf,バンガード グループ,〇
VOOG,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VOOG,バンガード S&P500グロースETF,米国の主要業種を代表する大企業500銘柄のうち、グロース株をカバーする、S&P500グロース指数に連動したパフォーマンスを目指します。,NYSE Arca,0.10%,https://advisors.vanguard.com/iippdf/pdfs/FS3341R.pdf,バンガード グループ,〇
VOOV,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VOOV,バンガード S&P500バリューETF,米国の主要業種を代表する大企業500銘柄のうち、バリュー株をカバーする、S&P500バリュー指数に連動したパフォーマンスを目指します。,NYSE Arca,0.10%,https://advisors.vanguard.com/iippdf/pdfs/FS3340R.pdf,バンガード グループ,〇
VOT,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VOT,バンガード 米国ミッドキャップ・グロースETF,米国株式市場の中型グロース株式を網羅する、CRSP USミッドキャップ・グロース・インデックスに連動したパフォーマンスを目指します。,NYSE Arca,0.07%,https://institutional.vanguard.com/iippdf/pdfs/FS932R.pdf,バンガード グループ,〇
VOX,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VOX,バンガード　米国通信サービス・セクターETF,"米国の通信サービス・セクターの大型株、中型株、小型株を網羅する、MSCI
USインベスタブル・マーケット・通信サービス25/50インデックスに連動したパフォーマンスを目指します。",NYSE Arca,0.10%,https://advisors.vanguard.com/iippdf/pdfs/FS959R.pdf,バンガード グループ,〇
VPL,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VPL,バンガード FTSE パシフィックETF,FTSEアジアパシフィック先進国オールキャップ・インデックスに連動した動きを目指します。,NYSE Arca,0.08%,https://advisors.vanguard.com/iippdf/pdfs/FS962R.pdf,バンガード グループ,〇
VPN,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VPN,グローバルX データセンターリート&デジタルインフラ ETF,ソラクティブ・データセンターREIT& デジタル・インフラストラクチャー・インデックスのパフォーマンスに連動した成果を目指す。,NASDAQ,0.50%,https://globalxetfs.co.jp/content/files/VPN-factsheet_J.pdf,グローバルエックス・マネジメント,〇
VPU,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VPU,バンガード 米国公益事業セクターETF,米国の公益事業セクターの大型株、中型株、小型株を網羅する、MSCI USインベスタブル・マーケット・公益事業25/50インデックスに連動したパフォーマンスを目指します。,NYSE Arca,0.10%,https://institutional.vanguard.com/iippdf/pdfs/FS960R.pdf,バンガード グループ,〇
VR,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VR,グローバルＸ メタバース ETF,Global X Metaverse Indexへの連動を目指します。,NASDAQ,0.50%,https://globalxetfs.co.jp/content/files/VR-factsheet_J.pdf,グローバルエックス・マネジメント,〇
VSS,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VSS,バンガード FTSE オールワールド（除く米国） スモールキャップETF,"米国を除く世界47カ国の全世界の先進国および新興国の時価総額の小さい企業の約3,300銘柄で構成されるFTSE グローバル・スモールキャップ (除く米国) インデックスに連動した動きを目指します。",NYSE Arca,0.07%,https://advisors.vanguard.com/iippdf/pdfs/FS3184R.pdf,バンガード グループ,〇
VT,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VT,バンガード トータル ワールド ストック ETF,"先進国やエマージング市場を含む47カ国、約2,900銘柄を網羅するFTSEオールワールド・インデックスに連動した動きを目指します。",NYSE Arca,0.07%,https://institutional.vanguard.com/iippdf/pdfs/FS3141R.pdf,バンガード グループ,〇
VTHR,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VTHR,バンガード ラッセル3000 ETF,米国株式市場の投資可能銘柄の約98%をカバーする時価総額上位3000銘柄で構成される、ラッセル3000インデックスに連動したパフォーマンスを目指します。,NASDAQ,0.10%,https://advisors.vanguard.com/iippdf/pdfs/FS3354R.pdf,バンガード グループ,〇
VTI,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VTI,バンガード トータル ストック マーケット ETF,"MSCI USブロードマーケット・インデックスはMSCI USインベスタブル・マーケット2500とMSCI
USマイクロキャップ・インデックスを組み合わせたインデックスです。大型、中型、 小型および超小型銘柄を含む米国株式市場の時価総額の99.5%以上をカバーします。",NYSE Arca,0.03%,https://institutional.vanguard.com/iippdf/pdfs/FS970R.pdf,バンガード グループ,〇
VTIP,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VTIP,バンガード 米国短期インフレ連動債ETF,米国財務省が発行する残存期間5年未満のインフレ連動国債をカバーする、バークレイズ米国TIPS(0-5年)インデックス(シリーズL)に連動したパフォーマンスを目指します。,NASDAQ,0.04%,https://institutional.vanguard.com/iippdf/pdfs/FS3365R.pdf,バンガード グループ,〇
VTV,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VTV,バンガード 米国バリューETF,CRSP USラージキャップ・バリュー・インデックスのパフォーマンスに連動した成果を目指す。,NYSE Arca,0.04%,https://advisors.vanguard.com/iippdf/pdfs/FS966R.pdf,バンガード グループ,〇
VTWG,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VTWG,バンガード ラッセル2000グロース株ETF,ラッセル2000インデックス構成銘柄のうち株価純資産倍率が高く、成長率の予想値・実績値がともに高い銘柄をカバーする、ラッセル2000グロース株インデックスに連動したパフォーマンスを目指します。,NASDAQ,0.15%,https://advisors.vanguard.com/iippdf/pdfs/FS3353R.pdf,バンガード グループ,〇
VTWO,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VTWO,バンガード ラッセル2000 ETF,米国株式ユニバースの小型株セグメントをカバーする、ラッセル2000インデックスに連動したパフォーマンスを目指します。,NASDAQ,0.10%,https://advisors.vanguard.com/iippdf/pdfs/FS3351R.pdf,バンガード グループ,〇
VTWV,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VTWV,バンガード ラッセル2000バリュー株ETF,米国株式ユニバースの小型バリュー株セグメントをカバーする、ラッセル2000バリュー株インデックスに連動したパフォーマンスを目指します。,NASDAQ,0.15%,https://advisors.vanguard.com/iippdf/pdfs/FS3352R.pdf,バンガード グループ,〇
VUG,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VUG,バンガード 米国グロースETF,CRSP USラージキャップ・グロース・インデックスのパフォーマンスに連動した成果を目指す。,NYSE Arca,0.04%,https://advisors.vanguard.com/iippdf/pdfs/FS967R.pdf,バンガード グループ,〇
VV,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VV,バンガード 米国ラージキャップETF,米国株式市場の大型株式を網羅する、CRSP USラージキャップ・インデックスに連動したパフォーマンスを目指します。,NYSE Arca,0.04%,https://advisors.vanguard.com/iippdf/pdfs/FS961R.pdf,バンガード グループ,〇
VWO,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=VWO,バンガード FTSE エマージング マーケッツETF,FTSEエマージング・マーケッツ・オールキャップ中国A株トランジション・インデックスに連動した動きを目指す。,NYSE Arca,0.08%,https://advisors.vanguard.com/iippdf/pdfs/FS964R.pdf,バンガード グループ,〇
